"Project";"Task";"Date";"Start";"End";"Duration";"Comment"
"Mark Henderson";"Gen Programming";"2013-08-02";"2013-08-02 12:30:00";"2013-08-02 13:15:00";"00:44:59";""
"Mark Henderson";"Gen Programming";"2013-08-02";"2013-08-02 13:15:00";"2013-08-02 15:00:00";"01:44:59";""
"Mark Henderson";"Gen Programming";"2013-08-03";"2013-08-03 12:15:00";"2013-08-03 13:15:00";"00:59:59";""
"Mark Henderson";"Gen Programming";"2013-08-03";"2013-08-03 13:15:00";"2013-08-03 15:00:00";"01:44:59";"contact plugin
"
"Mark Henderson";"Gen Programming";"2013-08-03";"2013-08-03 15:45:00";"2013-08-03 17:15:00";"01:29:59";""
"Mark Henderson";"Gen Programming";"2013-08-03";"2013-08-03 09:30:00";"2013-08-03 11:15:00";"01:45:00";""
"Mark Henderson";"Gen Programming";"2013-08-05";"2013-08-05 10:00:00";"2013-08-05 12:30:00";"02:29:59";""
"Mark Henderson";"Gen Programming";"2013-08-05";"2013-08-05 17:00:00";"2013-08-05 18:15:00";"01:15:00";""
"Mark Henderson";"Gen Programming";"2013-08-06";"2013-08-06 09:45:00";"2013-08-06 11:15:00";"01:30:00";"install / modify contact plugin"
"Mark Henderson";"Gen Programming";"2013-08-07";"2013-08-07 10:30:00";"2013-08-07 13:00:00";"02:29:59";""
"Mark Henderson";"Gen Programming";"2013-08-08";"2013-08-08 10:00:00";"2013-08-08 12:00:00";"01:59:59";""
"Mark Henderson";"Gen Programming";"2013-08-09";"2013-08-09 12:00:00";"2013-08-09 12:30:00";"00:29:59";""
"Mark Henderson";"Gen Programming";"2013-08-09";"2013-08-09 14:00:00";"2013-08-09 15:15:00";"01:15:00";""
"Mark Henderson";"Gen Programming";"2013-08-10";"2013-08-10 12:00:00";"2013-08-10 15:00:00";"03:00:00";""
"Mark Henderson";"Gen Programming";"2013-08-12";"2013-08-12 10:15:00";"2013-08-12 11:30:00";"01:14:59";""
"Mark Henderson";"Gen Programming";"2013-08-12";"2013-08-12 17:45:00";"2013-08-12 19:30:00";"01:45:00";""
"Mark Henderson";"Gen Programming";"2013-08-13";"2013-08-13 10:15:00";"2013-08-13 12:15:00";"02:00:00";""
"Mark Henderson";"Gen Programming";"2013-08-14";"2013-08-14 11:00:00";"2013-08-14 13:00:00";"01:59:59";""
"Mark Henderson";"Gen Programming";"2013-08-14";"2013-08-14 17:00:00";"2013-08-14 19:30:00";"02:29:59";""
"Mark Henderson";"Gen Programming";"2013-08-15";"2013-08-15 10:15:00";"2013-08-15 13:00:00";"02:45:00";""
"Mark Henderson";"Gen Programming";"2013-08-16";"2013-08-16 10:00:00";"2013-08-16 11:45:00";"01:45:00";""
"Mark Henderson";"Gen Programming";"2013-08-17";"2013-08-17 11:30:00";"2013-08-17 14:00:00";"02:30:00";"excerpts and read more ..."
"Mark Henderson";"Gen Programming";"2013-08-20";"2013-08-20 14:00:00";"2013-08-20 14:15:00";"00:14:59";""
"Mark Henderson";"Gen Programming";"2013-08-23";"2013-08-23 14:30:00";"2013-08-23 15:00:00";"00:30:00";""
"Mark Henderson";"Gen Programming";"2013-08-29";"2013-08-29 10:00:00";"2013-08-29 10:30:00";"00:30:00";""
"Mark Henderson";"Gen Programming";"2013-08-31";"2013-08-31 13:45:00";"2013-08-31 15:00:00";"01:14:59";""
"Mark Henderson";"Gen Programming";"2013-09-03";"2013-09-03 09:45:00";"2013-09-03 10:15:00";"00:30:00";""
"Mark Henderson";"Gen Programming";"2013-08-24";"2013-08-24 12:00:00";"2013-08-24 15:00:00";"03:00:00";""
"Mark Henderson";"Gen Programming";"2013-09-05";"2013-09-05 09:00:00";"2013-09-05 10:15:00";"01:15:00";""
"Mark Henderson";"Gen Programming";"2013-09-06";"2013-09-06 09:00:00";"2013-09-06 11:30:10";"02:30:10";""
"Mark Henderson";"Gen Programming";"2013-09-13";"2013-09-13 10:00:00";"2013-09-13 10:30:00";"00:29:59";""
"Mark Henderson";"Gen Programming";"2013-09-13";"2013-09-13 12:15:00";"2013-09-13 12:45:00";"00:30:00";""
"Mark Henderson";"Gen Programming";"2013-09-13";"2013-09-13 17:00:00";"2013-09-13 17:15:00";"00:14:59";""
"Mark Henderson";"Gen Programming";"2013-09-16";"2013-09-16 14:15:00";"2013-09-16 15:00:00";"00:45:00";""
"Mark Henderson";"Gen Programming";"2013-09-17";"2013-09-17 09:45:00";"2013-09-17 10:30:00";"00:44:59";""
"Mark Henderson";"Gen Programming";"2013-09-18";"2013-09-18 17:15:00";"2013-09-18 18:15:00";"01:00:00";""
"Mark Henderson";"Gen Programming";"2013-09-18";"2013-09-18 19:00:00";"2013-09-18 19:45:03";"00:45:03";""
"Mark Henderson";"Gen Programming";"2013-09-20";"2013-09-20 13:45:00";"2013-09-20 14:45:00";"00:59:59";""
"Mark Henderson";"Gen Programming";"2013-09-20";"2013-09-20 14:45:00";"2013-09-20 15:15:00";"00:29:59";"research slider / can add thumbs"
"Mark Henderson";"Gen Programming";"2013-09-21";"2013-09-21 19:45:00";"2013-09-21 20:45:00";"00:59:59";"add video to story"
"Mark Henderson";"Gen Programming";"2013-09-23";"2013-09-23 14:00:00";"2013-09-23 15:00:00";"01:00:00";""
"Mark Henderson";"Gen Programming";"2013-09-24";"2013-09-24 14:15:00";"2013-09-24 15:45:00";"01:30:00";""
"Mark Henderson";"Gen Programming";"2013-09-25";"2013-09-25 19:30:00";"2013-09-25 20:00:00";"00:30:00";"research changing pager to thumbs"
"Mark Henderson";"Gen Programming";"2013-09-28";"2013-09-28 09:15:00";"2013-09-28 10:00:04";"00:45:04";"search for jQuery plugin for fading logo graphic in/out"
"Mark Henderson";"Gen Programming";"2013-09-28";"2013-09-28 11:00:00";"2013-09-28 13:00:00";"02:00:00";"animated logo"
"Mark Henderson";"Gen Programming";"2013-09-28";"2013-09-28 13:00:00";"2013-09-28 14:00:00";"01:00:00";""
"Mark Henderson";"Gen Programming";"2013-09-30";"2013-09-30 15:30:00";"2013-09-30 16:30:00";"01:00:00";""
"Mark Henderson";"Gen Programming";"2013-10-02";"2013-10-02 19:00:00";"2013-10-02 19:45:00";"00:45:00";""
"Mark Henderson";"Gen Programming";"2013-10-03";"2013-10-03 14:30:00";"2013-10-03 15:15:00";"00:44:59";""
"Mark Henderson";"Gen Programming";"2013-10-05";"2013-10-05 13:30:00";"2013-10-05 14:00:00";"00:30:00";"change donation text"
"Mark Henderson";"Gen Programming";"2013-10-05";"2013-10-05 14:00:00";"2013-10-05 15:30:00";"01:30:00";"custom eye ad"
"Mark Henderson";"Gen Programming";"2013-10-07";"2013-10-07 15:15:00";"2013-10-07 15:45:00";"00:29:59";""
"Mark Henderson";"Gen Programming";"2013-10-10";"2013-10-10 15:15:00";"2013-10-10 15:30:00";"00:15:00";"misc
"
"Mark Henderson";"Gen Programming";"2013-10-11";"2013-10-11 14:00:00";"2013-10-11 14:15:00";"00:15:00";""
"Mark Henderson";"Gen Programming";"2013-10-19";"2013-10-19 17:30:00";"2013-10-19 18:00:00";"00:29:59";"change logo images / ???"
"Mark Henderson";"Gen Programming";"2013-10-22";"2013-10-22 10:30:00";"2013-10-22 10:45:00";"00:15:00";"change banner content"
"Mark Henderson";"Gen Programming";"2013-11-01";"2013-11-01 18:45:00";"2013-11-01 19:15:00";"00:30:00";""
"Mark Henderson";"Gen Programming";"2013-11-02";"2013-11-02 12:15:00";"2013-11-02 13:00:00";"00:45:00";""
"Mark Henderson";"Gen Programming";"2013-11-09";"2013-11-09 13:00:00";"2013-11-09 15:30:00";"02:30:00";"implement icons for scroller"
"Mark Henderson";"Gen Programming";"2013-11-11";"2013-11-11 15:30:00";"2013-11-11 15:45:00";"00:14:59";"check pw for restorationROCK @ youtube

found that it is under my account"
"Mark Henderson";"Gen Programming";"2013-11-12";"2013-11-12 16:45:00";"2013-11-12 17:15:00";"00:30:00";""
"Mark Henderson";"Gen Programming";"2013-11-14";"2013-11-14 17:00:00";"2013-11-14 18:00:00";"01:00:00";"donation button"
"Mark Henderson";"Gen Programming";"2013-11-19";"2013-11-19 17:45:00";"2013-11-19 18:15:00";"00:29:59";""
"Mark Henderson";"Gen Programming";"2013-11-23";"2013-11-23 14:00:00";"2013-11-23 14:15:00";"00:14:59";""
"Mark Henderson";"Gen Programming";"2013-11-26";"2013-11-26 19:00:00";"2013-11-26 19:15:00";"00:15:00";""
"Mark Henderson";"Gen Programming";"2013-11-27";"2013-11-27 08:00:00";"2013-11-27 09:15:00";"01:14:59";"block spammers"
"Mark Henderson";"Gen Programming";"2013-11-27";"2013-11-27 19:00:00";"2013-11-27 19:45:00";"00:45:00";"create post / add song"
"Mark Henderson";"Gen Programming";"2013-11-29";"2013-11-29 08:00:00";"2013-11-29 09:00:00";"01:00:01";"spam"
"Mark Henderson";"Gen Programming";"2013-11-30";"2013-11-30 08:45:00";"2013-11-30 09:15:00";"00:30:01";""
"Mark Henderson";"Gen Programming";"2013-12-02";"2013-12-02 09:30:00";"2013-12-02 09:45:00";"00:14:59";"spam"
"Mark Henderson";"Meeting";"2013-03-25";"2013-03-25 08:30:00";"2013-03-25 09:30:00";"01:00:00";""
"Mark Henderson";"Meeting";"2013-03-27";"2013-03-27 09:30:00";"2013-03-27 10:00:00";"00:30:00";""
"Mark Henderson";"Meeting";"2013-03-29";"2013-03-29 09:30:00";"2013-03-29 11:15:00";"01:45:00";""
"Mark Henderson";"Meeting";"2013-04-05";"2013-04-05 09:00:00";"2013-04-05 11:30:00";"02:30:00";""
"Mark Henderson";"Meeting";"2013-04-20";"2013-04-20 07:30:00";"2013-04-20 09:30:00";"02:00:00";"at Kean's with Floral-Logic
"
"Mark Henderson";"Meeting";"2013-04-22";"2013-04-22 08:00:00";"2013-04-22 10:00:00";"02:00:00";""
"Mark Henderson";"Meeting";"2013-05-09";"2013-05-09 09:30:00";"2013-05-09 10:30:00";"01:00:00";""
"Mark Henderson";"Meeting";"2013-05-10";"2013-05-10 08:15:00";"2013-05-10 10:00:00";"01:45:00";"pick up computer
"
"Mark Henderson";"Meeting";"2013-05-13";"2013-05-13 11:00:00";"2013-05-13 11:30:00";"00:29:59";""
"Mark Henderson";"Meeting";"2013-05-14";"2013-05-14 08:30:00";"2013-05-14 10:30:00";"02:00:00";""
"Mark Henderson";"Meeting";"2013-05-23";"2013-05-23 09:30:00";"2013-05-23 10:00:00";"00:30:00";""
"Mark Henderson";"Meeting";"2013-05-29";"2013-05-29 08:45:00";"2013-05-29 10:45:00";"02:00:00";""
"Mark Henderson";"Meeting";"2013-06-03";"2013-06-03 11:00:00";"2013-06-03 11:15:00";"00:15:00";""
"Mark Henderson";"Meeting";"2013-06-04";"2013-06-04 08:45:00";"2013-06-04 10:45:00";"02:00:00";""
"Mark Henderson";"Meeting";"2013-06-27";"2013-06-27 10:45:00";"2013-06-27 11:00:00";"00:14:59";""
"Mark Henderson";"Meeting";"2013-07-13";"2013-07-13 08:45:00";"2013-07-13 10:15:00";"01:30:00";""
"Mark Henderson";"Meeting";"2013-09-04";"2013-09-04 12:15:00";"2013-09-04 12:45:00";"00:29:59";""
"Mark Henderson";"Meeting";"2013-09-13";"2013-09-13 11:45:00";"2013-09-13 12:15:00";"00:30:00";""
"Mark Henderson";"Meeting";"2013-09-20";"2013-09-20 08:45:00";"2013-09-20 10:15:00";"01:29:59";""
"OCLDA";"Programming";"2013-02-18";"2013-02-18 18:15:00";"2013-02-18 18:45:00";"00:29:59";""
"OCLDA";"Programming";"2013-05-28";"2013-05-28 09:00:00";"2013-05-28 10:15:00";"01:14:59";"Joyce Riley memorial"
"OCLDA";"Programming";"2013-06-03";"2013-06-03 10:45:00";"2013-06-03 11:00:00";"00:15:00";""
"OCLDA";"Programming";"2013-09-05";"2013-09-05 10:15:00";"2013-09-05 12:00:00";"01:45:00";"email issue with IE"
"MB213";"Programming";"2013-03-21";"2013-03-21 13:15:00";"2013-03-21 14:30:00";"01:15:00";"enable ftp access
changed password == j@@farell
"
"MB213";"Programming";"2013-03-25";"2013-03-25 12:15:00";"2013-03-25 13:00:00";"00:44:59";"move MB213 for FTP access"
"MB213";"Meeting";"2013-01-22";"2013-01-22 16:27:04";"2013-01-22 16:30:22";"00:03:18";""
"PACE";"Programming";"2013-02-27";"2013-02-27 08:45:00";"2013-02-27 10:00:00";"01:15:00";"renewed kidspaceexpress.com
added by WM CC to account to pay $12.00?"
"PACE";"Programming";"2013-04-01";"2013-04-01 10:30:00";"2013-04-01 11:30:00";"01:00:00";"added code to PACE fitness site for tracking email"
"PACE";"Programming";"2013-04-12";"2013-04-12 10:00:00";"2013-04-12 11:00:00";"00:59:59";"No Charge -- SEO
added google analytics"
"PACE";"Programming";"2013-04-17";"2013-04-17 08:45:00";"2013-04-17 09:15:00";"00:30:00";"SEO research"
"PACE";"Programming";"2013-04-24";"2013-04-24 08:00:00";"2013-04-24 09:00:00";"01:00:00";"SEO
update index, questions, and about"
"PACE";"Programming";"2013-04-25";"2013-04-25 09:00:00";"2013-04-25 09:45:00";"00:45:00";"check out link exchange company
write email to rande regarding reciprocal links"
"PACE";"Programming";"2013-04-30";"2013-04-30 13:00:00";"2013-04-30 13:30:00";"00:29:59";""
"PACE";"Programming";"2013-05-02";"2013-05-02 12:00:00";"2013-05-02 13:00:00";"01:00:00";"SEO"
"PACE";"Programming";"2013-07-05";"2013-07-05 12:00:00";"2013-07-05 12:15:00";"00:15:00";""
"Brandon";"Programming";"2013-01-16";"2013-01-16 12:45:00";"2013-01-16 13:45:00";"00:59:59";""
"Brandon";"Programming";"2013-01-16";"2013-01-16 14:15:00";"2013-01-16 14:45:00";"00:29:59";""
"Brandon";"Programming";"2013-01-16";"2013-01-16 16:30:00";"2013-01-16 17:00:00";"00:29:59";""
"Brandon";"Programming";"2013-01-17";"2013-01-17 10:45:00";"2013-01-17 12:30:00";"01:45:00";""
"Brandon";"Programming";"2013-01-17";"2013-01-17 17:15:00";"2013-01-17 19:45:00";"02:29:59";"fixes to wordpress site
like button in footer
reviews widget
"
"Brandon";"Programming";"2013-01-24";"2013-01-24 14:00:00";"2013-01-24 15:00:00";"00:59:59";""
"Brandon";"Programming";"2013-01-26";"2013-01-26 12:45:00";"2013-01-26 14:45:00";"02:00:00";""
"Brandon";"Programming";"2013-01-28";"2013-01-28 10:45:00";"2013-01-28 13:30:00";"02:44:59";""
"Brandon";"Programming";"2013-01-29";"2013-01-29 12:15:00";"2013-01-29 15:00:00";"02:45:00";""
"Brandon";"Programming";"2013-01-30";"2013-01-30 12:30:00";"2013-01-30 14:45:00";"02:15:00";"
"
"Brandon";"Programming";"2013-02-04";"2013-02-04 13:15:00";"2013-02-04 15:00:00";"01:45:00";""
"Brandon";"Programming";"2013-02-04";"2013-02-04 17:00:00";"2013-02-04 18:00:00";"00:59:59";""
"Brandon";"Programming";"2013-02-06";"2013-02-06 13:45:00";"2013-02-06 14:15:00";"00:29:59";""
"Brandon";"Programming";"2013-02-19";"2013-02-19 16:30:00";"2013-02-19 17:00:00";"00:29:59";"review revision / write email"
"Brandon";"Programming";"2013-02-20";"2013-02-20 14:15:00";"2013-02-20 14:45:00";"00:30:00";""
"Brandon";"Programming";"2013-02-22";"2013-02-22 09:30:00";"2013-02-22 13:30:00";"03:59:59";""
"Brandon";"Programming";"2013-02-22";"2013-02-22 17:30:00";"2013-02-22 18:00:00";"00:30:00";""
"Brandon";"Programming";"2013-02-22";"2013-02-22 19:00:00";"2013-02-22 19:30:00";"00:30:00";""
"Brandon";"Programming";"2013-02-23";"2013-02-23 10:30:00";"2013-02-23 15:00:00";"04:29:59";""
"Brandon";"Programming";"2013-02-25";"2013-02-25 10:45:00";"2013-02-25 13:00:00";"02:14:59";""
"Brandon";"Programming";"2013-02-25";"2013-02-25 14:30:00";"2013-02-25 15:00:00";"00:30:00";""
"Brandon";"Programming";"2013-02-26";"2013-02-26 13:30:00";"2013-02-26 15:00:00";"01:30:00";""
"Brandon";"Programming";"2013-02-27";"2013-02-27 12:15:00";"2013-02-27 14:15:00";"02:00:00";""
"Brandon";"Programming";"2013-02-28";"2013-02-28 16:45:00";"2013-02-28 17:15:00";"00:29:59";""
"Brandon";"Programming";"2013-03-04";"2013-03-04 13:45:00";"2013-03-04 14:15:00";"00:30:00";""
"Brandon";"Programming";"2013-03-08";"2013-03-08 15:30:00";"2013-03-08 17:30:00";"02:00:00";"add password protection after email stating that he will get a local developer to finish site"
"Brandon";"Programming";"2013-03-11";"2013-03-11 13:00:00";"2013-03-11 15:15:00";"02:14:59";""
"Brandon";"Programming";"2013-03-12";"2013-03-12 13:30:00";"2013-03-12 15:00:00";"01:30:00";""
"Brandon";"Programming";"2013-03-13";"2013-03-13 13:00:00";"2013-03-13 14:00:00";"01:00:00";"add wedding wire widget"
"Brandon";"Programming";"2013-03-13";"2013-03-13 14:00:00";"2013-03-13 15:00:00";"01:00:00";"deal with Brandon regarding payment / etc"
"Brandon";"Programming";"2013-03-16";"2013-03-16 12:30:00";"2013-03-16 13:45:00";"01:14:59";""
"Brandon";"Programming";"2013-03-18";"2013-03-18 13:15:00";"2013-03-18 14:15:00";"00:59:59";"emails etc to brandon"
"Brandon";"Programming";"2013-03-19";"2013-03-19 18:00:00";"2013-03-19 19:30:00";"01:29:59";""
"Brandon";"Programming";"2013-03-20";"2013-03-20 14:30:00";"2013-03-20 15:30:00";"00:59:59";""
"Brandon";"Programming";"2013-03-21";"2013-03-21 14:30:00";"2013-03-21 15:15:00";"00:45:00";""
"Brandon";"Programming";"2013-03-21";"2013-03-21 17:00:00";"2013-03-21 18:30:00";"01:30:00";""
"Brandon";"Programming";"2013-03-22";"2013-03-22 13:15:00";"2013-03-22 15:30:00";"02:15:00";""
"Brandon";"Programming";"2013-03-22";"2013-03-22 17:45:00";"2013-03-22 20:00:00";"02:14:59";""
"Brandon";"Programming";"2013-03-23";"2013-03-23 12:00:00";"2013-03-23 13:30:00";"01:29:59";""
"Brandon";"Programming";"2013-03-25";"2013-03-25 12:00:00";"2013-03-25 12:15:00";"00:15:00";"deal with Brandon's latest email"
"Brandon";"Programming";"2013-03-25";"2013-03-25 17:00:00";"2013-03-25 19:45:00";"02:45:00";""
"Brandon";"Programming";"2013-03-26";"2013-03-26 17:30:00";"2013-03-26 20:00:00";"02:30:00";""
"Brandon";"Programming";"2013-03-27";"2013-03-27 13:30:00";"2013-03-27 15:00:00";"01:30:00";""
"Brandon";"Programming";"2013-03-28";"2013-03-28 10:30:00";"2013-03-28 11:00:00";"00:30:00";"wrote email response to latest email from brandon"
"Brandon";"Programming";"2013-04-01";"2013-04-01 17:15:00";"2013-04-01 17:30:00";"00:14:59";""
"Brandon";"Programming";"2013-04-08";"2013-04-08 17:00:00";"2013-04-08 17:45:00";"00:44:59";"upload site"
"Brandon";"Programming";"2013-04-08";"2013-04-08 14:00:00";"2013-04-08 14:30:00";"00:30:00";""
"Brandon";"Programming";"2013-04-12";"2013-04-12 13:00:00";"2013-04-12 13:45:00";"00:45:00";""
"Brandon";"Programming";"2013-04-13";"2013-04-13 09:00:00";"2013-04-13 09:45:00";"00:45:00";"domain repointing from godaddy to mt"
"Brandon";"Meeting";"2013-04-05";"2013-04-05 16:30:00";"2013-04-05 17:15:00";"00:45:00";"compose yet another email"
"CLT / AnchorBolt";"research";"2013-08-20";"2013-08-20 14:15:00";"2013-08-20 15:30:00";"01:15:00";""
"Mike Moore";"Planning";"2013-11-12";"2013-11-12 14:00:00";"2013-11-12 15:15:00";"01:14:59";"calculate time/cost"
"Mike Moore";"Planning";"2013-11-15";"2013-11-15 18:00:00";"2013-11-15 20:30:00";"02:29:59";""
"Mike Moore";"Planning";"2013-11-16";"2013-11-16 16:15:00";"2013-11-16 17:00:00";"00:45:00";""
"Mike Moore";"Planning";"2013-11-18";"2013-11-18 14:00:00";"2013-11-18 15:00:00";"01:00:00";""
"Mike Moore";"Planning";"2013-11-18";"2013-11-18 18:15:00";"2013-11-18 18:30:00";"00:14:59";""
"Mike Moore";"Meeting";"2013-11-22";"2013-11-22 08:45:00";"2013-11-22 10:30:00";"01:45:01";""
